0.79985315	0.25936258	0.8892488	0.94033414	0.7884147	0.6573453	0.7328372	0.24650103	0.47282368	0.555049	0.48656327	0.29118764	0.7029215	0.00855428	0.7679985	0.49174768	0.009011924	0.047471464	0.14687961	0.5596624	0.5700788	0.20429844	0.4370461	0.17528772	0.2036233	0.94827884	0.9460677	0.62407035	0.6899652	0.6526029	0.91573346	0.7597413	0.33867568	0.67461824	0.58702075	0.6079203	0.88611764	0.35035574	0.5109691	0.58810437	0.32403028	0.7020091	0.43428618	0.22586286	0.48349166	0.76304346	0.11335909	0.8160372	0.41084957	0.051483452	0.066107094	0.4507988	0.18735552	0.60689586	0.6369028	0.26561332	0.66794145	0.468031	0.92032206	0.5066993	0.093128145	0.6515129	0.42512023	0.8637673	0.99836534	0.82101804	0.7365456	0.42312926	0.7847117	0.46280438	0.49449074	0.013249755	0.59183776	0.637134	0.40427893	0.7751625	0.23765755	0.21407956	0.65893555	0.5847193	0.35788965	0.9625512	0.5150777	0.77632135	0.03354317	0.30738366	0.03317702	0.21567023	0.065392315	0.9433659	0.38662934	0.59236884	0.21322918	0.5676844	0.14815915	0.25521666	0.62598246	0.61202335	0.57756895	0.60022783	0.9492001	0.1992706	0.92831594	0.0033221245	0.20208031	0.37230945	0.94409025	0.32899523	0.10098636	0.5267315	0.07832605	0.8588859	0.5946105	0.5866269	0.102883756	0.98896646	0.6327013	0.78214467	0.006091833	0.6131662	0.6711976	0.48665637	0.759661	0.8197791	0.818016	0.8456078	0.26903605	0.40334207	0.43252295	0.3521337	0.7385008	0.9702309	0.13543564	0.8980058	0.6724064	0.77558357	0.68269473	0.53235996	0.7044797	0.2600227	0.765528	0.40291548	0.5711337	0.89782447	0.16889465	0.42119253	0.5105249	0.96762127	0.64179546	0.6988052	0.63088953	0.20949703	0.48623168	0.9386473	0.81915545	0.73863333	0.078169584	0.7531961	0.28933913	0.6988127	0.0056443214	0.42087716	0.15075296	0.81552666	0.09864801	0.30720896	0.42519033	0.5577403	0.5758602	0.07517278	0.7922312	0.05223012	0.7283807	0.7219288	0.29048753	0.18065536	0.7748326	0.31776547	0.06344843	0.5960893	0.6705523	0.32727623	0.5907035	0.34470367	0.04174	0.37959415	0.2834347	0.69484925	0.98969805	0.9695841	0.70753235	0.93824196	0.10754764	0.5388323	0.40448225	0.8177832	0.64962614	0.7558336	0.45088857	0.78829014	0.7602945	0.21885186	0.689373	0.16777825	0.012912512	0.7005139	0.39946914	0.97874963	0.13068312	0.9764361	0.99549544	0.7051375	0.69897044	0.09532589	0.8433372	0.5482108	0.3642133	0.09743351	0.19932735	0.004051268	0.5189868	0.9424588	0.57733595	0.609496	0.758016	0.11568105	
0.04574001	0.61913615	0.55855733	0.71892595	0.31074584	0.7426522	0.18370634	0.07590413	0.23880404	0.15213609	0.8626401	0.07245493	0.25644642	0.97892874	0.89198965	0.7724364	0.9042542	0.8778249	0.59248745	0.7886833	0.5419487	0.8153466	0.60041785	0.5129842	0.6484982	0.61334425	0.97050476	0.5149206	0.44501263	0.47778416	0.10260892	0.18029296	0.3150285	0.49665767	0.806523	0.27749413	0.09816879	0.08507651	0.505404	0.49445605	0.1963262	0.4774956	0.9077627	0.78770447	0.2293126	0.45744514	0.5998531	0.41473973	0.8978188	0.618112	0.2148037	0.89567333	0.7096418	0.059643924	0.8025827	0.5621801	0.2701835	0.75136846	0.077166736	0.32187647	0.16556019	0.9725301	0.5660134	0.3928405	0.8272625	0.6501068	0.68465	0.97290915	0.6777703	0.84633666	0.14906019	0.6065023	0.8490833	0.6244669	0.30435318	0.7310424	0.63863224	0.50474435	0.16436076	0.9366921	0.9329545	0.3827517	0.63836193	0.59638333	0.16796356	0.24092233	0.3737421	0.03533405	0.10033327	0.06663579	0.31335258	0.45596397	0.09781051	0.87502456	0.79055077	0.6389462	0.6931382	0.6029609	0.24091828	0.55583644	0.4283198	0.32720172	0.2656334	0.58318526	0.2004059	0.9020554	0.34620452	0.9602652	0.32969326	0.8010081	0.38317144	0.5186744	0.8446693	0.9764614	0.9524832	0.8963603	0.21930742	0.6691518	0.6732354	0.37343293	0.2271589	0.754147	0.93058205	0.90300643	0.17843449	0.8068588	0.8598402	0.70586	0.58190733	0.21672827	0.5746256	0.12969905	0.9896	0.4276911	0.106444955	0.09710544	0.22106242	0.5059196	0.049333334	0.9639072	0.37346506	0.44247884	0.99525696	0.64279574	0.5671918	0.81037647	0.16915917	0.40483958	0.58322346	0.98409736	0.2823621	0.42146426	0.76308787	0.17029065	0.21584588	0.24699962	0.37485373	0.019140184	0.30761826	0.54066926	0.2255587	0.81854236	0.47850728	0.1886723	0.5131697	0.90210956	0.306413	0.9916641	0.6669168	0.31491047	0.20913923	0.43849266	0.39646316	0.31856525	0.7698	0.07961887	0.04635489	0.5237847	0.72650063	0.25750506	0.08663422	0.31074518	0.43019372	0.6387736	0.633124	0.43602282	0.47259378	0.1446296	0.017057776	0.98248833	0.4117145	0.59053856	0.8644048	0.942037	0.9285131	0.050209105	0.91703326	0.039864063	0.57744205	0.65743613	0.9629922	0.92589206	0.4302203	0.0853191	0.039519668	0.53972965	0.13024777	0.20691586	0.3433867	0.46914238	0.0898422	0.6837805	0.6079571	0.09050995	0.07954198	0.26645374	0.6796146	0.52832854	0.22437787	0.06932169	0.5083283	0.27781254	0.27318394	0.7249817	0.13407546	0.18150252	
0.92124027	0.18209696	0.64421576	0.27206153	0.31196946	0.61557454	0.6539409	0.42684335	0.62884533	0.9267723	0.04546082	0.41615564	0.8135225	0.16045558	0.4301064	0.56037116	0.95050323	0.7186518	0.7751329	0.08822328	0.17308295	0.95176464	0.58342355	0.35996383	0.14115304	0.82482094	0.9148691	0.28787076	0.1805951	0.24016488	0.8939177	0.65932405	0.15902227	0.9240461	0.42524493	0.20388818	0.59666765	0.8082467	0.92092055	0.40824103	0.5080817	0.6421719	0.47568965	0.4871981	0.06438774	0.31682235	0.1755274	0.9844367	0.52220523	0.5590208	0.91756064	0.07490343	0.5396375	0.32958508	0.101510406	0.34747988	0.1882329	0.32830352	0.9343425	0.18960983	0.7594747	0.44524044	0.49680102	0.6067002	0.082674325	0.103809	0.5445388	0.5727697	0.13630271	0.09610075	0.6648766	0.7127243	0.5055799	0.42314887	0.5556758	0.10161352	0.8649709	0.60826564	0.023866236	0.27620798	0.4351452	0.06459063	0.77193856	0.6863064	0.9606082	0.060894966	0.12091619	0.96752757	0.49790257	0.16301972	0.7433119	0.7472865	0.4069084	0.3307128	3.3038855E-4	0.5576432	0.7518951	0.0478307	0.11070019	0.632313	0.5877495	0.46276456	0.656231	0.42303985	0.7140145	0.8485538	0.6493513	0.048572183	0.6994428	0.16958147	0.86395806	0.2565986	0.7277253	0.90328145	0.4420116	0.9572584	0.8965723	0.8282897	0.029155195	0.80144376	0.46368742	0.4004678	0.22359085	0.40637022	0.51129794	0.818835	0.81946397	0.6562606	0.0733245	0.48643094	0.830717	0.46202928	0.8041623	0.42637485	0.25097746	0.5882692	0.27418035	0.27889657	0.8624124	0.73945117	0.3538521	0.81702435	0.59007794	0.3339883	0.4359392	0.84117836	0.1122247	0.031768978	0.3740309	0.788525	0.901013	0.5681189	0.5572781	0.19209963	0.06749791	0.18822706	0.95727456	0.09603667	0.3205381	0.5773182	0.8762578	0.85351735	0.7880689	0.70283777	0.48930305	0.15813786	0.17318219	0.1883362	0.74074674	0.2703175	0.7745279	0.44040918	0.2511173	0.85925126	0.85416865	0.668927	0.2804138	0.6770099	0.015282989	0.54892606	0.5323146	0.98209345	0.0017510653	0.6451454	0.36811185	0.63055706	0.26201832	0.88558453	0.41576844	0.52738315	0.85669816	0.5600834	0.33601576	0.4808296	0.7247402	0.2183516	0.762024	0.80792195	0.86389166	0.83679694	0.92066586	0.50808936	0.8004538	0.055741727	0.8211742	0.74029624	0.5094749	0.7021189	0.95110816	0.3211583	0.15361744	0.20457202	0.33064526	0.19983214	0.10671687	0.57824796	0.36561012	0.38043958	0.4518714	0.058778107	0.9192346	0.65306634	0.74473554	0.055451095	0.24497175	0.18671513	
0.32713926	0.18194413	0.13090843	0.53688025	0.89644647	0.7219099	0.68423915	0.7596509	0.68005365	0.96201867	0.40628004	0.0145766735	0.24558336	0.5456885	0.4896679	0.51920056	0.2747575	0.98876077	0.9153539	0.8065616	0.13736129	0.078994334	0.8840721	0.5786038	0.68148446	0.33277887	0.22203487	0.76692593	0.6833315	0.48634988	0.6312341	0.7594361	0.015923679	0.08959699	0.37906635	0.75710565	0.95820093	0.28598785	0.24883884	0.3471715	0.59722614	0.3930019	0.20147353	0.1539306	0.9148694	0.7377279	0.26943648	0.71998096	0.6006095	0.59899634	0.14725506	0.021755993	0.61366135	0.0107880235	0.8302253	0.5039934	0.015873015	0.49500215	0.4459765	0.5770028	0.1127063	0.6214298	0.22498566	0.8350074	0.7397322	0.19852912	0.8590869	0.07831645	0.8986495	0.14303094	0.4352864	0.6396471	0.42773777	0.8753453	0.73019135	0.6866852	0.05034989	0.86012495	0.07312232	0.58821505	0.8106414	0.5292528	0.7891773	0.15724444	0.42294967	0.86314195	0.61343116	0.517001	0.5404271	0.8938977	0.5110063	0.4481231	0.015675485	0.062031448	0.27247864	0.66956633	0.27282256	0.8916074	0.6981472	0.4615733	0.34395933	0.734641	0.39688677	0.06452763	0.6159627	0.2150749	0.35504085	0.16875678	0.07494205	0.5196729	0.7681221	0.66162425	0.7789742	0.33477515	0.85365	0.31194383	0.40514994	0.21423328	0.79854816	0.7683607	0.23960394	0.63832116	0.8510619	0.7265135	0.6601118	0.34243608	0.19768679	0.3062728	0.51661545	0.46753794	0.4132771	0.08002764	0.37790883	0.22421712	0.32111907	0.13887501	0.18052846	0.53485143	0.32372916	0.48678184	0.70212877	0.19246137	0.079500735	0.65260255	0.5653787	0.57266146	0.61074626	0.023622453	0.2544191	0.6817396	0.98145044	0.17757231	0.2545268	0.09768653	0.9150786	0.6464484	0.7828137	0.1433971	0.61161274	0.6367415	0.30514544	0.85683936	0.43678033	0.38670117	0.7892328	0.12943226	0.6039835	0.020053148	0.34886777	0.8620131	0.8501481	0.9932794	0.028030336	0.43154842	0.9606273	0.89441365	0.16017967	0.9182268	0.7560823	0.37769562	0.23719496	0.86195654	0.38720268	0.1808567	0.019490123	0.20289987	0.9531528	0.31892735	0.7147802	0.11895299	0.16925251	0.85700506	0.21441722	0.7635966	0.051812053	0.88929665	0.3853733	0.19299173	0.9970048	0.07594907	0.32067716	0.76740026	0.73061585	0.9738446	0.81488204	0.9379139	0.06146741	0.43192005	0.4830652	0.95714754	0.2389729	0.07305157	0.22665095	0.75719607	0.6908917	0.7486423	0.7773708	0.048074663	0.58786136	0.3023848	0.9478915	0.8365212	0.77421576	0.8180081	0.8756689	0.7329967	
0.23811221	0.13203996	0.87263775	0.99167204	0.2268911	0.97472465	0.66028094	0.5549611	0.9952747	0.9463737	0.46591818	0.994694	0.7945313	0.25684273	0.13580287	0.15338773	0.25074333	0.9449096	0.5535566	0.19146705	0.5611136	0.17258304	0.97394603	0.293028	0.67073786	0.25543028	0.64299595	0.3302732	0.6310021	0.77063346	0.2925408	0.64464504	0.92789555	0.3845533	0.8027619	0.7836417	0.58785015	0.79410034	0.81790245	0.50213844	0.094644845	0.2923199	0.19166243	0.7646973	0.4984789	0.18755269	0.4088623	0.49290627	0.873197	0.4447086	0.17354429	0.71443564	0.4261182	0.12210709	0.031117022	0.8665582	0.92390424	0.17162007	0.5794043	0.7677914	0.6449346	0.0052583814	0.6621513	0.1316635	0.17189795	0.53776	0.08588046	0.09406304	0.006561041	0.6501699	0.27984077	0.6510382	0.12133461	0.7199809	0.8676245	0.9512018	0.19938082	0.89339334	0.04194343	0.3031453	0.8872402	0.57702744	0.65078235	0.4936685	0.9626083	0.4704976	0.999039	0.4705035	0.8668594	0.6962605	0.045788288	0.73000646	0.66974807	0.8858433	0.20007819	0.4255696	0.7155786	0.70681983	0.5699029	0.5389751	0.079802155	0.34574622	0.84755415	0.65037876	0.566907	0.059817553	0.08340263	0.32203317	0.4696353	0.56353414	0.23841155	0.7483002	0.24166214	0.7935364	0.45805454	0.6951558	0.8071966	0.39050412	0.587158	0.38458258	0.5284235	0.025241792	0.17248738	0.6044165	0.10283524	0.7785506	0.46924686	0.12693673	0.48547864	0.041096628	0.1862961	0.38745826	0.584736	0.5382386	0.54564935	0.14822161	0.11390233	0.8918035	0.88319284	0.5969246	0.8845421	0.7203559	0.43363816	0.50037044	0.6820721	0.34397978	0.09324551	0.85211664	0.9905181	0.21948528	0.074153125	0.072015285	0.44383925	0.88590384	0.20522052	0.59158736	0.32814777	0.37489587	0.7127243	0.4018361	0.4857362	0.24115598	0.16227299	0.36207926	0.9618496	0.92706114	0.6587775	0.23548329	0.9630172	0.5048065	0.697704	0.19815743	0.576532	0.6773668	0.3172484	0.08599198	0.039992332	0.58418953	0.5122327	0.722085	0.5939986	0.594083	0.5967854	0.08592576	0.4370286	0.09993279	0.22020465	0.8249341	0.5067544	0.90942943	0.6904198	0.10405922	0.60475737	0.28279537	0.7993876	0.17761862	0.2705515	0.9605724	0.39743602	0.44022882	0.19543988	0.68800056	0.9674798	0.36448342	0.3870527	0.14164996	0.6092747	0.4090507	0.68210727	0.74113107	0.37818456	0.13227725	0.12928009	0.35442787	0.31765324	0.77652586	0.68800616	0.22828901	0.7806793	0.10378355	0.21505499	0.77194935	0.5196912	0.32312244	0.8320437	0.84810454	
0.31853616	0.31807822	0.117424905	0.56254655	0.69267696	0.7727459	0.6703412	0.8543098	0.957626	0.12832814	0.11611128	0.46084213	0.09021628	0.9490772	0.61966896	0.63497907	0.6272646	0.3132407	0.14030188	0.71787554	0.97185355	0.2990806	0.58544886	0.79816645	0.034837544	0.73971856	0.43065095	0.014246166	0.01985842	0.85805225	0.38517588	0.96355754	0.27136475	0.5519709	0.05713725	0.37817526	0.61972153	0.32140082	0.95752305	0.99588305	0.26394475	0.6562756	0.3694725	0.014644027	0.38500565	0.13542277	0.77805907	0.8582255	0.8507423	0.22078371	0.5280383	0.22227472	0.2925493	0.4226542	0.8644217	0.611983	0.75516325	0.016203046	0.3658716	0.25137836	0.060621977	0.116951704	0.24695349	0.34513634	0.018082917	0.6858908	0.9660056	0.039601445	0.95048064	0.89927524	0.8052217	0.97160006	0.51047486	0.4528337	0.50351375	0.2508611	8.80599E-4	0.39721698	0.92650676	0.9118183	0.9935097	0.34618682	0.0978924	0.93876606	0.81544375	0.639638	0.52925986	0.6384021	0.8191743	0.7614887	0.64895755	0.45747912	0.414389	0.9423486	0.6126913	0.9504851	0.77168363	0.05636537	0.8882189	0.95098376	0.3349821	0.2415846	0.6430682	0.62660897	0.7384383	0.9274821	0.16773576	0.8659764	0.11916292	0.38910562	0.76796293	0.7983318	0.8690047	0.5146951	0.8297459	0.45411277	0.5621602	0.076058865	0.061607122	0.98538613	0.6315724	0.53480244	0.35289907	0.15609479	0.61250466	0.86232454	0.74767154	0.23809606	0.7085694	0.2599883	0.85471576	0.09309268	0.6117039	0.25387746	0.62020516	0.24389476	0.98659295	0.8250001	0.94493	0.63025427	0.6409431	0.89277107	0.68913084	0.5721678	0.9905403	0.172292	0.37066555	0.12256187	0.10252851	0.7026696	0.41361022	0.45528018	0.987799	0.92581564	0.3719322	0.50505394	0.30539012	0.2674253	0.75475264	0.6335265	0.64558506	0.62183386	0.1747194	0.3474375	0.7468135	0.81101626	0.6785588	0.82787913	0.5629918	0.019076228	0.5890023	0.3573752	0.98667145	0.894233	0.67065275	0.34678876	0.21904016	0.6607539	0.2502659	0.08723718	0.4957778	0.3468203	0.2862699	0.1819278	0.8789972	0.4673944	0.64568985	0.7758681	0.62658674	0.013352513	0.752134	0.7026471	0.78345615	0.9021525	0.6999277	0.83992517	0.9023138	0.6069392	0.16126865	0.7200516	0.50814784	0.16919923	0.36045223	0.5186023	0.14965558	0.33693057	0.85745305	0.25898105	0.72718054	0.9809869	0.3187278	0.5710634	0.6106352	0.005110681	0.19294786	0.84981763	0.73838055	0.6616308	0.7310099	0.7276638	0.060706437	0.9494364	0.96127725	0.5319215	0.016634166	0.74134743	
0.5613608	0.80404943	0.13309515	0.5552035	0.45627195	0.046631873	0.74960613	0.7408303	0.95950943	0.001478672	0.50346357	0.050586402	0.2892375	0.8901506	0.77993834	0.54464364	0.90747356	0.93722135	0.32433116	0.95682406	0.8080302	0.9952614	0.6290074	0.6191559	0.22139925	0.3756454	0.31528866	0.87289035	0.20498365	0.8157171	0.30954754	0.34323305	0.8788635	0.46361226	0.21289319	0.24031001	0.17504585	0.4982636	0.44792116	0.8888563	0.5569256	0.5130562	0.8632341	0.35585076	0.2911486	0.64464927	0.8315455	0.41402245	0.2124983	0.019134581	0.10051048	0.1781426	0.10074681	0.8896032	0.8729618	0.8117334	0.514154	0.6540898	0.69656295	0.40884578	0.31562752	0.15064687	0.6392593	0.896574	0.94326556	0.43497586	0.089154005	0.9198087	0.36650467	0.94173884	0.034041047	0.70432436	0.42242318	0.12765563	0.3008926	0.844728	0.024577677	0.58513224	0.43884945	0.530247	0.40035743	0.21998727	0.44605047	0.55714345	0.7541475	0.50445986	0.6219411	0.43813545	0.42513663	0.4738719	0.4891184	0.3161692	0.95354646	0.036943078	0.0045306087	0.2349059	0.37119657	0.14884603	0.46680433	0.57718563	0.26605403	0.3637547	0.43809777	0.32445794	0.65079993	0.4791577	0.21427321	0.8367837	0.6981326	0.22494727	0.49108016	0.4297275	0.9368104	0.8817732	0.74678415	0.40957624	0.36923373	0.058992803	0.8692487	0.90329844	0.15120804	0.6745214	0.839479	0.71905994	0.33558732	0.08686143	0.0012909174	0.23463672	0.7325584	0.7915872	0.02092886	0.5255315	0.07980096	0.64670014	0.009603798	0.40595365	0.48569006	0.09782565	0.15014756	0.011133194	0.93876207	0.7775545	0.25602317	0.9489033	0.63812095	0.423876	0.9821311	0.79542226	0.95424724	0.6492109	0.40319413	0.9107614	0.08031732	0.3708111	0.6435853	0.7644293	0.37380844	0.9401171	0.46451408	0.45143044	0.15065324	0.26606774	0.73835343	0.06199056	0.3039204	0.676475	0.62905484	0.4615599	0.7409813	0.39165926	0.88115966	0.71421134	0.8230365	0.36297834	0.7425988	0.4172665	0.94501317	0.75118107	0.8186333	0.13623428	0.19911444	0.4593047	0.20189899	0.66838455	0.9492469	0.19387639	0.93818235	0.2050609	0.7243386	0.3863516	0.67650086	0.49487102	0.3749677	0.6720379	0.88813436	0.6729919	0.079177976	0.28233957	0.5109387	0.5599363	0.81988853	0.77227944	0.23666668	0.4433236	0.0685842	0.67128956	0.8798478	0.83866674	0.9192843	0.43171793	0.582398	0.6332579	0.035047233	0.055012167	0.76950884	0.7073497	0.84901404	0.92686546	0.29611403	0.40855253	0.24639171	0.19463116	0.6415677	0.6414079	0.82661414	0.8060378	
0.120954394	0.29026085	0.080608845	0.50879586	0.19815087	0.8887947	0.8316835	0.42534488	0.18748671	0.0059782863	0.8856849	0.5831198	0.012323499	0.5608975	0.4630732	0.14383465	0.6104464	0.98633426	0.9793003	0.25901502	0.91381186	0.81444174	0.5779289	0.03512156	0.72552323	0.29203892	0.3714381	0.14997637	0.9271414	0.18558311	0.116426945	0.18083715	0.19742471	0.09761274	0.44235295	0.71949995	0.24781579	0.6813214	0.30608076	0.22549921	0.6845518	0.8549999	0.98901874	0.24720621	0.21188933	0.9335637	0.26078564	0.89290303	0.48096913	0.9135838	0.76508427	0.108366966	0.46526325	0.5776113	0.8423084	0.5908961	0.57295877	0.68269575	0.88253164	0.79692274	0.5712609	0.02953881	0.53571606	0.064406395	0.8452931	0.38852698	0.21764636	0.03320551	0.108514845	0.005879998	0.0052797794	0.29585004	0.7514681	0.0994243	0.26957196	0.11496818	0.90592366	0.45423	0.9436757	0.49755508	0.62248725	0.9718713	0.75663525	0.39395285	0.43741637	0.044819117	0.8048469	0.092592955	0.9303883	0.60402536	0.6037937	0.390113	0.5564843	0.010807276	0.019676447	0.03841883	0.24555838	0.97450286	0.87396926	0.59173864	0.68892014	0.91899663	0.33366376	0.7119788	0.3309821	0.69117445	0.6266985	0.43211508	0.32193023	0.90285105	0.97708297	0.84545106	0.8019201	0.17805243	0.64944077	0.28197914	0.12875992	0.99616057	0.4806425	0.6785439	0.046117306	0.98792315	0.5000528	0.5519202	0.35020244	0.46838087	0.08345342	0.5762838	0.64749134	0.6441966	0.32334954	0.16000408	0.117835164	0.48162556	0.8451541	0.85048217	0.38535237	0.2875176	0.460338	0.6872847	0.248555	0.96448255	0.7703267	0.4185784	0.9915591	0.93100107	0.95562184	0.5174957	0.6659611	0.32927293	0.48088014	0.23531592	0.2396149	0.31252557	0.686641	0.13710219	0.011359513	0.5470642	0.23086488	0.14071196	0.6125616	0.17333955	0.98782337	0.55802256	0.1956408	0.1386962	0.34822142	0.88204426	0.75062865	0.2893042	0.32339042	0.5177141	0.61300904	0.84027356	0.5092554	0.58808213	0.114947915	0.7344182	0.7744712	0.70994866	0.48851544	0.05802256	0.6041705	0.900549	0.8202451	0.6658393	0.849346	0.8044877	0.36357868	0.7401069	0.3357795	0.30081052	0.38727093	0.38543755	0.40005136	0.42499924	0.037148774	0.9619418	0.10855299	0.9090408	0.24483639	0.5549873	0.23424602	0.5719404	0.37489837	0.3467406	0.21145386	0.1786263	0.17166883	0.22042233	0.3481481	0.20076472	0.27480274	0.42447418	0.7755456	0.46032566	0.5099051	0.7351515	0.57452005	0.7956932	0.7346949	0.17011815	0.49615097	0.36871105	0.9048927	0.7632517	
0.8390914	0.8154237	0.40585995	0.25600857	0.6493759	0.24767387	0.530068	0.2904237	0.14947265	0.8295338	0.23645896	0.0033220053	0.5041049	0.80228686	0.24103522	0.97392017	0.9025288	0.012966692	0.8095491	0.6241411	0.8331103	0.14107162	0.8695692	0.22222185	0.08934468	0.42087108	0.76269335	0.10826236	0.86070865	0.0557276	0.91611767	0.11106038	0.50132763	0.12720114	0.23963022	0.02784717	0.649437	0.35463816	0.22847986	0.6144563	0.09665835	0.8778615	0.66919905	0.60821456	0.62450874	0.46197593	0.8646907	0.6577599	0.27321404	0.38282007	0.2926954	0.6445166	0.6623499	0.29598755	0.22973955	0.18425477	0.9122519	0.75148946	0.7680548	0.23173547	0.9283047	0.64804643	0.748606	0.7677024	0.7065555	0.8618144	0.86774176	0.8193843	0.43863893	0.89831865	0.7921964	0.30027753	0.46741086	0.6458826	0.75694704	0.8024907	0.1432578	0.92439675	0.30811417	0.9386647	0.81669205	0.37351114	0.5896721	0.7168867	0.17809474	0.48601234	0.6248024	0.80065435	0.9135015	0.020142734	0.19250631	0.119523525	0.81991714	0.2019471	0.1954456	0.8704014	0.63922346	0.716518	0.41938078	0.40347624	0.59133226	0.4745192	0.6271193	0.19257426	0.97051305	0.094974756	0.35530585	0.12249732	0.910068	0.3625306	0.20103091	0.71394765	0.10665822	0.07085621	0.9230797	0.88142425	0.65414035	0.45531732	0.23129165	0.06555921	0.28591484	0.22739369	0.60417926	0.4864418	0.02330929	0.25855446	0.03251624	0.16937172	0.124830425	0.50856256	0.9235217	0.84314376	0.11726385	0.46672267	0.97064406	0.80045354	0.7452347	0.36679184	0.067513466	0.04053557	0.7222664	0.76765436	0.056730628	0.13900852	0.9154911	0.86104196	0.5057766	0.16556406	0.9005238	0.50133216	0.81005746	0.9061593	0.92576474	0.455647	0.7691726	0.6554552	0.110345304	0.57812226	0.6647609	0.8932053	0.9414799	0.43145132	0.6002174	0.4140874	0.750182	0.5508821	0.023281991	0.5661502	0.13480067	0.8881528	0.53670985	0.49382222	0.21593487	0.63088983	0.17029107	0.955611	0.9808842	0.2903973	0.6153717	0.87565947	0.7884569	0.73930144	0.6523419	0.22679383	0.7238214	0.39005333	0.28952307	0.76828027	0.9269624	0.39384788	0.40136218	0.16503984	0.16659027	0.14322716	0.8432956	0.89048517	0.8340968	0.34474325	0.83418894	0.30951518	0.6200147	0.9329617	0.5546102	0.4017319	0.47971034	0.39428383	0.39570826	0.6209415	0.05763465	0.007196188	0.6101248	0.5019201	0.6229154	0.7613731	0.5297608	0.3788305	0.26655513	0.54644555	0.30758148	0.23426819	0.75579876	0.685218	0.85982597	0.46950817	0.058760762	0.18679124	
0.3944618	0.6940705	0.3071981	0.7016984	0.4406001	0.34828538	0.41304064	0.14115936	0.48658395	0.67132086	0.89124095	0.17141992	0.3019328	0.73744977	0.75458735	0.28549224	0.386252	0.7366308	0.86288375	0.1902175	0.14819139	0.55632573	0.4474947	0.7063056	0.7767949	0.9175691	0.951478	0.9708862	0.99897087	0.67046934	0.9747948	0.24225324	0.20880836	0.40649217	0.28342843	0.14917135	0.761171	0.79413474	0.21133858	0.49470592	0.5131405	0.19113195	0.67629856	0.23756105	0.20781249	0.28346944	0.65673625	0.6309837	0.7766381	0.105651855	0.6892575	0.6271783	0.60556686	0.61746633	0.48874223	0.05876279	0.79889566	0.5625776	0.54855007	0.121080935	0.28082365	0.079520166	0.8218786	0.7113118	0.5117296	0.14495498	0.73171294	0.9715336	0.74322474	0.52450633	0.61175805	0.25059462	0.18782139	0.31328082	0.6905477	0.7893239	0.59594136	0.14462125	0.23248112	0.96891046	0.3909548	0.71320057	0.92040056	0.4949543	0.35357636	0.8317926	0.8726448	0.5496233	0.5274962	0.95765966	0.34208775	0.68954587	0.4614218	0.075288594	0.54491633	0.13366753	0.5472435	0.30114192	0.7528454	0.43755192	0.26390594	0.330226	0.68478763	0.3308974	0.81149775	0.3238231	0.9239705	0.47388405	0.40541464	0.44599664	0.026040971	0.91398203	0.39718574	0.5999139	0.77535963	0.27481246	0.16327208	0.05320227	0.6836211	0.93743104	0.13809025	0.33716047	0.9409403	0.26501006	0.5105211	0.77350825	0.1490218	0.93546623	0.5177193	0.14341748	0.9540305	0.6723671	0.2852401	0.7388972	0.20896	0.66984063	0.12307519	0.40140355	0.22794801	0.18771237	0.7034901	0.18512285	0.6350238	0.6223367	0.744557	0.21419275	0.9847343	0.6383325	0.594582	0.8187359	0.86014575	0.056559622	0.3644604	0.52169394	0.29364258	0.34219074	0.16021073	0.24787408	0.75716597	0.009773791	0.21501184	0.78231245	0.42108208	0.674004	0.7630999	0.014077008	0.06541389	0.01791346	0.8066043	0.5641854	0.7649978	0.64484316	0.23615587	0.66570914	0.97315204	0.72553205	0.32787454	0.49682665	0.74920404	0.9736821	0.46972913	0.8731438	0.8568887	0.78733575	0.10149175	0.2967133	0.18698072	0.21232665	0.5824338	0.8016793	0.20298094	0.6290823	0.8430015	0.99928963	0.7882782	0.97441286	0.8100774	0.8302331	0.29261214	0.7030063	0.31479722	0.10506213	0.68116766	0.21467316	0.35760415	0.23217475	0.31814498	0.8465667	0.5932674	0.07890093	0.045710683	0.8064245	0.85055673	0.6192334	0.21701181	0.2331937	0.57439196	0.5293627	0.21721423	0.37324238	0.6954141	0.7902336	0.6587203	0.18984765	0.5315408	0.43879104	
